TYPOLOGIE ETABLISSEMENT,CLASSEMENT,NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,TELEPHONE,COURRIEL,SITE INTERNET,CAPACITE D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,NOMBRE D'EMPLACEMENTS,NOMBRE D'UNITES D'HABITATION (résidences de tourisme),NOMBRE D'UNITES D'HABITATION (villages de vacances),coordonnees,Nom du département,Nom de la région
HÔTEL,3 étoiles,CAMPANILE CHÂTEAUROUX SAINT-MAUR,118 avenue d'occitanie,36250,SAINT-MAUR,0254082400,chateaurouxsa@campanile.fr,http://www.campanile-chateauroux-saint-maur.fr/,86,43,,,,"46.774345,1.647323",INDRE,CENTRE-VAL DE LOIRE
HÔTEL,2 étoiles,HÔTEL SAINT PAUL,12 rue du Général Sarrail,55100,VERDUN,0329860216,hotelspaul@orange.fr,hotel-pas-cher.hotel-a-verdun.com,51,24,,,,"49.163541,5.384726",MEUSE,GRAND EST
RÉSIDENCE DE TOURISME,4 étoiles,LES FERMES DE SAINT GERVAIS,864 route du parc,74170,SAINT-GERVAIS-LES-BAINS,0450184674,fdsg@v-mb.fr,-,240,,,41,,"45.881077,6.717133",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,2 étoiles,CENTRAL HÔTEL,37 rue de la compagnie,97400,SAINT-DENIS,0262941808,central.hotel@wanadoo.fr,http://www.centralhotel.re,123,57,,,,"-20.877952,55.450409",LA REUNION,LA REUNION
PARC RÉSIDENTIEL DE LOISIRS,3 étoiles,DOMAINE DE COMBE RAMOND,LIEU-DIT COMBE RAMOND,81470,MAURENS-SCOPONT,0563587760,mvi-michel.vignau@orange.fr,http://comberamond.com,,,13,,,"43.603301,1.830188",TARN,OCCITANIE
RÉSIDENCE DE TOURISME,3 étoiles,RÉSIDENCE ODALYS LES BAINS D'AVÈNE,Lieu-Dit Beau Désert Chemin Départemental 8,34260,AVÈNE,0467851801,avene@odalys-vacances.com,https://www.odalys-vacances.com/location-campagne/languedoc-roussillon/avene/les-bains-d-avene.html#,338,,,60,,"43.751346,3.111779",HERAULT,OCCITANIE
RÉSIDENCE DE TOURISME,4 étoiles,RÉSIDENCE DE TOURISME LES CHALETS DE L'ADONIS,Route de Val Thorens - Les balcons des bruyères,73440,LES MENUIRES,0479253949,info@lvh-vacances.com,www.lv-vacances.com,430,,,62,,"45.299536,6.579773",SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,3 étoiles,AUBERGE DE LA ROSE,12 PLACE DE GENNES,49700,DOUÉ-LA-FONTAINE,0241591365,aubergedelarose@orange.fr,www.aubergedelarose.fr,35,15,,,,"47.197254,-0.274806",MAINE-ET-LOIRE,PAYS DE LA LOIRE
HÔTEL,2 étoiles,COMFORT HÔTEL ANNEMASSE GENÈVE,3 RUE GASPARD MONGE,74100,ANNEMASSE,0450955355,comfort.annemasse@orange.fr,http://www.comforthotelannemasse.com/fr/index.php,74,32,,,,"46.197267,6.268282",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,2 étoiles,HÔTEL DE LA BASILIQUE,3/5 RUE GAMBETTA,80300,ALBERT,0322750471,contact@hoteldelabasilique.fr,http://www.hoteldelabasilique.fr,19,10,,,,"50.003586,2.647402",SOMME,HAUTS-DE-FRANCE
HÔTEL,3 étoiles,HÔTEL LA PINÈDE,2 CARRER DEL PIGOT,66110,AMÉLIE-LES-BAINS-PALALDA,0468879500,lapinede@chainethermale.fr,http://www.chainethermale.fr/hotel-restaurant-la-pinede.html,36,18,,,,"42.480986,2.678754",PYRENEES-ORIENTALES,OCCITANIE
HÔTEL,4 étoiles,BEST WESTERN PLUS HÔTEL ELIXIR GRASSE,rue Martine Carol,6130,GRASSE,0493707070,direction@bestwestern-elixir.com,http://www.bestwestern-elixir-grasse.com,126,63,,,,"43.647882,6.936962",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
CAMPING,Aire naturelle,AIRE NATURELLE OCÉ'ÂNE,KÉRAEL LANVEOC,29160,CROZON,0632248619,contact@oceane-crozon.net,www.oceane-crozon.net,,,11,,,"48.272282,-4.422657",FINISTERE,BRETAGNE
HÔTEL,4 étoiles,HÔTEL LILIUM MARIS,Plage de Tizzano,20100,SARTÈNE,0495771220,contact@lilium-maris.com,http://www.lilium-maris.com,90,28,,,,"41.540334,8.853338",CORSE-DU-SUD,CORSE
HÔTEL,3 étoiles,HÔTEL LE GRAND LARGE,154 avenue des Dunes,17940,RIVEDOUX-PLAGE,0546098951,contact@hoteldugrandlarge.com,http://hoteldugrandlarge.com,73,30,,,,"46.156344,-1.267692",CHARENTE-MARITIME,NOUVELLE-AQUITAINE
HÔTEL,2 étoiles,HÔTEL DU DAUPHIN,9 rue Victor Hugo,69002,LYON,0478371834,info@hoteldudauphin.fr,http://www.hoteldudauphin.fr,24,13,,,,"45.755918,4.831058",RHONE,AUVERGNE-RHONE-ALPES
HÔTEL,3 étoiles,HÔTEL CAMPANILE MONTPELLIER SUD,397 avenue du mas d'argelliers,34070,MONTPELLIER,0467341400,montpellier@campanile.fr,http://www.campanile.com/fr/hotels/campanile-montpellier-sud,112,56,,,,"43.58726,3.89029",HERAULT,OCCITANIE
HÔTEL,2 étoiles,AUBERGE LA CAVERNE,les eaux-chaudes,64440,LARUNS,0559053440,videau.annie@wanadoo.fr,www.aubergelacaverne.com,18,9,,,,"42.95324,-0.439215",PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE
HÔTEL,2 étoiles,HÔTEL LE RELAIS DES LACS,AVENUE FRANCOIS MITTERRAND,58230,PLANCHEZ,0386784900,morvan-gourmand@wanadoo.fr,www.morvan-gourmand.fr,60,30,,,,,,
HÔTEL,3 étoiles,HÔTEL L'OUSTAU DE LA FONT,Le Village,26570,REILHANETTE,0475288377,info@oustaudelafont.com,http://www.oustaudelafont.com,14,6,,,,"44.168194,5.420393",DROME,AUVERGNE-RHONE-ALPES
HÔTEL,2 étoiles,HÔTEL LE NORMAND,40 rue du général leclerc,14510,HOULGATE,0231248181,hotellenormand@orange.fr,http://www.hotelhoulgate-lenormand.com/,17,7,,,,"49.302066,-0.077764",CALVADOS,NORMANDIE
HÔTEL,4 étoiles,PONT LEVIS HÔTEL,40 chemin des anglais,11000,CARCASSONNE,+33468720808,contact@pontlevishotel.com,www.pontlevishotel.com,24,12,,,,"43.201508,2.360382",AUDE,OCCITANIE
HÔTEL,3 étoiles,HÔTEL CAMPANILE PÉRIGUEUX BOULAZAC,espace agora centre ville,24750,BOULAZAC,0553090037,perigueux.boulazac@campanile.fr,www.campanile-perigueux-boulazac.fr/,82,37,,,,"45.181423,0.763364",DORDOGNE,NOUVELLE-AQUITAINE
HÔTEL,2 étoiles,HÔTEL LE SAINT-JEAN,PLACE SAINT JEAN,20130,CARGÈSE,0495264668,contact@lesaintjean.com,http://www.lesaintjean.com,31,11,,,,"42.133747,8.596786",CORSE-DU-SUD,CORSE
HÔTEL,3 étoiles,HÔTEL PARIS FRANCE,72 rue de Turbigo,75003,PARIS,0142780004,resa@paris-france-hotel.com,https://www.paris-france-hotel.com/fr/plan,95,46,,,,"48.86637,2.360545",PARIS,ILE-DE-FRANCE
HÔTEL,3 étoiles,HÔTEL LES SANTOLINES,30 boulevard jean moulin Chemin de la Thébaïde,83120,SAINTE-MAXIME,0494963134,hotel.les.santolines@wanadoo.fr,http://www.hotellessantolines.com,42,14,,,,"43.305315,6.627295",VAR,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,3 étoiles,LE GRAND HÔTEL,2 rue Ambroise de Loré,53100,MAYENNE,0243009600,grandhotelmayenne@wanadoo.fr,http://www.grandhotelmayenne.com,48,24,,,,"48.305292,-0.61552",MAYENNE,PAYS DE LA LOIRE
HÔTEL,4 étoiles,HÔTEL HELZEAR MONTPARNASSE RIVE GAUCHE,40 RUE LIANCOURT,75014,PARIS,0145261106,contact@helzear.com,www.helzear-montparnasse-rive-gauche.com,40,14,,,,"48.83459,2.325441",PARIS,ILE-DE-FRANCE
HÔTEL,2 étoiles,HÔTEL B&B PARIS ITALIE PORTE DE CHOISY,3-15 rue Charles Leroy,94200,IVRY-SUR-SEINE,08 92 68 24 80,bb_4583@hotelbb.com,http://www.hotel-bb.com/fr/home.htm,387,182,,,,"48.817041,2.366565",VAL-DE-MARNE,ILE-DE-FRANCE
RÉSIDENCE DE TOURISME,3 étoiles,RÉSIDENCE ODALYS OLYMPE,670 1ère avenue,6600,ANTIBES,0493670000,olympe@odalys-vacances.com,https://www.odalys-vacances.com/location-mer/cote-d-azur/antibes/olympe.html#,450,,,121,,"43.600448,7.093897",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
RÉSIDENCE DE TOURISME,3 étoiles,RÉSIDENCE DE TOURISME SERVICE TORCY,6 rue Charlie Chaplin,77200,TORCY,0681395504,jmmichallon@gmail.com,www.apparthotel-torcy.com,313,,,121,,"48.841483,2.654139",SEINE-ET-MARNE,ILE-DE-FRANCE
RÉSIDENCE DE TOURISME,3 étoiles,RÉSIDENCE CERISE MAISONS LAFFITE,16-18 RUE DE PARIS,78600,MAISONS-LAFFITTE,01 39 62 11 91,cerise.maisonslaffitte@exhore.fr,http://www.cerise-hotels-resorts.com/fr/cerise-maisons-laffitte-presentation.html,210,,,99,,"48.94586,2.151576",YVELINES,ILE-DE-FRANCE
HÔTEL,2 étoiles,CHALET CLUB ET SPA ALBARÉA,164 route de l'Authion,6440,LUCÉRAM,0493917272,albarea@wanadoo.fr,http://www.albarea.com,40,13,,,,"43.922762,7.360315",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,3 étoiles,HÔTEL  PLANOTEL,rue du torrent,66800,SAILLAGOUSE,0468047208,hotelplanes@wanadoo.fr,www.planotel.fr,61,20,,,,"42.459641,2.038333",PYRENEES-ORIENTALES,OCCITANIE
HÔTEL,2 étoiles,HÔTEL DE LA FONTAINE STANISLAS,1 fontaine stanislas,88370,PLOMBIÈRES-LES-BAINS,0329660153,hotel.fontaine.stanislas@wanadoo.fr,http://www.fontaine-stanislas.com/,24,13,,,,"47.953087,6.435055",VOSGES,GRAND EST
HÔTEL,3 étoiles,HÔTEL DES CÉPAGES,5 route de Villette les Arbois,39600,ARBOIS,0384662525,contact@hotel-des-cepages.com,http://www.hotel-des-cepages.com/fr,65,33,,,,"46.912277,5.769509",JURA,BOURGOGNE-FRANCHE-COMTE
HÔTEL,2 étoiles,HÔTEL PREMIÈRE CLASSE LA ROCHELLE CENTRE LES MINIMES,32 RUE DE LA SCIERIE,17033,LA ROCHELLE,0546471589,larochelle.minimes@kyriad.fr,http://www.premiereclasse.com/,224,84,,,,,,
HÔTEL,3 étoiles,HÔTEL KYRIAD ÉVREUX NETREVILLE,93 RUE DE ROME,27000,ÉVREUX,0232311400,evreux.netreville@kyriad.fr,http://www.kyriad.com/fr/hotels/kyriad-evreux-netreville,110,52,,,,"49.030154,1.185533",EURE,NORMANDIE
HÔTEL,2 étoiles,LA CHAUMIÈRE,1150 Avenue de Sète,34340,MARSEILLAN,0467983563,chaumiere.marseillan@gmail.com,http://hotel-marseillan.fr,20,10,,,,"43.324381,3.558933",HERAULT,OCCITANIE
HÔTEL,2 étoiles,BRASSERIE ARMORICAINE,6 Rue du Boyer,35400,SAINT-MALO,02.99.40.89.13,hotel-armoricaine@wanadoo.fr,-,39,19,,,,"48.648943,-2.027378",ILLE-ET-VILAINE,BRETAGNE
HÔTEL,2 étoiles,HÔTEL CHAPTAL,13 rue chaptal,37400,AMBOISE,0247571446,infos@hotel-chaptal-amboise.fr,http://www.hotel-chaptal-amboise.fr/,66,26,,,,"47.411027,0.982485",INDRE-ET-LOIRE,CENTRE-VAL DE LOIRE
HÔTEL,2 étoiles,LE RELAIS DE LA VANOISE,253 AVENUE DU STADE,73700,BOURG-SAINT-MAURICE,0479071134,relais-vanoise@wanadoo.fr,http://www.relaisdelavanoise.com,27,13,,,,"45.621673,6.774218",SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,3 étoiles,HÔTEL DU VIEUX MARAIS,8 rue du Plâtre,75004,PARIS,0142784722,hotel@vieuxmarais.com,http://www.vieuxmarais.com,54,29,,,,"48.859111,2.355399",PARIS,ILE-DE-FRANCE
HÔTEL,2 étoiles,HÔTEL DU NORD,16 RUE GAMBETTA,54400,LONGWY,0382234081,hotel-du-nord2@orange.fr,http://www.hoteldunordlongwy.fr,48,20,,,,"49.523557,5.763795",MEURTHE-ET-MOSELLE,GRAND EST
HÔTEL,3 étoiles,HÔTEL CHRIST'EL,15 boulevard alexandre clair,43000,LE PUY-EN-VELAY,0471099595,claude.hotel-christel@wanadoo.fr,www.christelhotel.com,60,30,,,,"45.036897,3.881766",HAUTE-LOIRE,AUVERGNE-RHONE-ALPES
HÔTEL,1 étoile,HÔTEL MOLIÈRE,2 rue de la Roë,49000,ANGERS,0241877003,contact@hotel-moliere.net,www.hotel-moliere.net,39,14,,,,"47.472122,-0.585787",MAINE-ET-LOIRE,PAYS DE LA LOIRE
VILLAGE DE VACANCES,3 étoiles,VILLAGE CLUB DU SOLEIL MORZINE,"314 Avenue DE JOUX PLANE, Boîte Postale 129",74110,MORZINE,04-50-79-03-87,morzine.directeur@lesvillagesclubsdusoleil.com,http://www.lesvillagesclubsdusoleil.com,208,,,,64,"46.177694,6.706783",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
RÉSIDENCE DE TOURISME,4 étoiles,RÉSIDENCE LAGRANGE PRESTIGE LES PATIOS D’EUGÉNIE,30-32 AVENUE DE LA REINE VICTORIA,64200,BIARRITZ,0533780270,biarritz@lagrange-holidays.com,www.lagrange-vacances.com,320,,,66,,"43.48523,-1.55214",PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE
RÉSIDENCE DE TOURISME,5 étoiles,RÉSIDENCE ET SPA VALLORCINE MONT BLANC,Chef Lieu,74660,VALLORCINE,0450547520,contact@chamonix-vacances.com,http://www.chamonix-vacances.com/,250,,,52,,,,
HÔTEL,3 étoiles,HÔTEL STELLA,20 avenue Carnot,75017,PARIS,0143808450,reception@hotelstella.com,http://www.hotelstella.com,65,35,,,,"48.876324,2.293123",PARIS,ILE-DE-FRANCE
HÔTEL,3 étoiles,HÔTEL AJIEL,237 rue de la Convention,75015,PARIS,0155763131,ajiel.hotel@wanadoo.fr,www.ajiel-hotel-paris.com,136,60,,,,"48.835752,2.301936",PARIS,ILE-DE-FRANCE
HÔTEL,4 étoiles,HÔTEL SPA LES VIOLETTES,Thierenbach route de JUNGHOLTZ,68360,SOULTZ-HAUT-RHIN,0389769119,reservation@les-violettes.com,http://www.les-violettes.com/fr/index.php,126,57,,,,"47.880828,7.217979",HAUT-RHIN,GRAND EST
HÔTEL,2 étoiles,HÔTEL MARENGO,2 rue Marengo Boîte Postale 244,20000,AJACCIO,0495214366,hotel.marengo@voila.fr,http://hotel-marengo.com,39,18,,,,"41.9136,8.724556",CORSE-DU-SUD,CORSE
HÔTEL,4 étoiles,ATLANTIC HÔTEL,5 promenade Georges Godet,85100,LES SABLES-D'OLONNE,0251953771,info@atlantichotel.fr,www.atlantichotel.fr,68,34,,,,"46.49006,-1.771571",VENDEE,PAYS DE LA LOIRE
HÔTEL,3 étoiles,IBIS STYLES SAUMUR GARE CENTRE,15 avenue David d'Angers,49400,SAUMUR,0241673101,julienreix@gmail.com,http://www.ibis.com/fr/hotel-8820-ibis-styles-saumur-gare-centre/index.shtml,96,46,,,,"47.269009,-0.070985",MAINE-ET-LOIRE,PAYS DE LA LOIRE
HÔTEL,2 étoiles,HÔTEL B&B CALAIS TUNNEL SOUS LA MANCHE,"Avenue Charles de Gaulle, chemin de bergnieulles",62231,COQUELLES,0892788024,bb_4130@hotelbb.com,www.hotelbb.com,170,72,,,,"50.93412,1.799488",PAS-DE-CALAIS,HAUTS-DE-FRANCE
HÔTEL,2 étoiles,AUBERGE DU BÉRANGE,route départementale 610,34160,SAINT-GENIÈS-DES-MOURGUES,0467877500,contact@hotel-auberge-berange.com,www.hotel-auberge-berange.com,60,30,,,,"43.695582,4.03882",HERAULT,OCCITANIE
HÔTEL,3 étoiles,HÔTEL IBIS NANCY CENTRE GARE ET CONGRES,3 rue crampel,54000,NANCY,0383329016,h0973-gm@accor.com,http://www.accorhotels.com/fr/hotel-0973-ibis-nancy-centre-gare-et-congres/index.shtml,174,82,,,,"48.689652,6.175035",MEURTHE-ET-MOSELLE,GRAND EST
HÔTEL,3 étoiles,HÔTEL IBIS STYLES CHOLET,45 avenue d'angers,49300,CHOLET,0241710808,h6924@accor.com,http://www.accorhotels.com/fr/hotel-6924-ibis-styles-cholet/index.shtml,129,60,,,,"47.076267,-0.838574",MAINE-ET-LOIRE,PAYS DE LA LOIRE
HÔTEL,3 étoiles,CHÂTEAU DE LA COMMANDERIE,17 avenue d'échirolles,38320,EYBENS,0476253458,resa@commanderie.fr,www.commanderie.fr,102,42,,,,"45.147948,5.747685",ISERE,AUVERGNE-RHONE-ALPES
HÔTEL,5 étoiles,CHÂTEAU HÔTEL GRAND BARRAIL,route de Libourne,33330,SAINT-ÉMILION,0557553700,hotelgrandbarrail@hotels-emeraude.com,www.grand-barrail.com,92,46,,,,"44.892735,-0.155151",GIRONDE,NOUVELLE-AQUITAINE
HÔTEL,2 étoiles,LA TÊTE DES FAUX,102 rue du 3ème Spahis Algérien,68650,LE BONHOMME,0389475111,hotelrestaurantlatetedesfaux@orange.fr,www.latetedesfaux.com,14,7,,,,"48.17221,7.112892",HAUT-RHIN,GRAND EST
HÔTEL,4 étoiles,HÔTEL MERCURE TOURS SUD,Allée André Malraux Parc des Bretonnières,37300,JOUÉ-LÈS-TOURS,0247531616,H1788@accor.com,http://www.accorhotels.com/fr/hotel-1788-mercure-tours-sud/index.shtml,180,76,,,,"47.344436,0.629676",INDRE-ET-LOIRE,CENTRE-VAL DE LOIRE
HÔTEL,5 étoiles,LES SUITES DU MONTANA,LES ALMES,73320,TIGNES,0479400144,contact@village-montana.com,www.village-montana.com,103,27,,,,"45.471752,6.909354",SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,2 étoiles,HÔTEL LE FLORENTIN,le bourg,12140,FLORENTIN-LA-CAPELLE,0565444101,leflorentin@orange.fr,http://www.hotel-le-florentin.fr/,26,10,,,,"44.630084,2.631868",AVEYRON,OCCITANIE
HÔTEL,2 étoiles,HÔTEL RESTAURANT DES SANGLIERS,13 rue de Saint-Riquier,80150,CRÉCY-EN-PONTHIEU,03 60 04 27 22,hotelrestaurantdessangliers@hotmail.fr,http://www.restaurantdessangliers-crecy.fr/,19,11,,,,"50.250314,1.884656",SOMME,HAUTS-DE-FRANCE
RÉSIDENCE DE TOURISME,4 étoiles,RÉSIDENCE L'ORÉE DES CIMES,ROUTE DES ESPAGNOLS,73210,PEISEY-VALLANDRY,0479043800,em@cgh-residences.com,http://www.cgh-residences.com/ete/residences/loree-des-cimes-15,804,,,115,,,,
VILLAGE DE VACANCES,3 étoiles,RÉSIDENCE DE VACANCES DES MINES,5 CHEMIN DU PARC,56730,SAINT-GILDAS-DE-RHUYS,0297452482,res-mines-saint-gildas@wanadoo.fr,www.residence-vacances-des-mines-st-gildas.com,130,,,,55,"47.509225,-2.836661",MORBIHAN,BRETAGNE
HÔTEL,3 étoiles,HÔTEL VENDÔME,26 RUE PASTORELLI,6000,NICE,0493620077,contact@vendome-hotel-nice.com,http://www.hotel-vendome-nice.com,99,56,,,,"43.700843,7.271376",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,4 étoiles,HOTEL MERCURE LYON CENTRE CHATEAU PERRACHE,12 Cours de Verdun Rambaud,69002,LYON,0472771500,h1292l@accor.com,www.mercure.com/fr/hotel-1292-hotel-mercure-lyon-centre-chateau-perrache/index.shtml,287,120,,,,"45.74952,4.824844",RHONE,AUVERGNE-RHONE-ALPES
HÔTEL,3 étoiles,LE SQUASH HÔTEL,3 boulevard de la Marne,97200,FORT-DE-FRANCE,0596728080,direction@squashhotel.com,http://www.karibea.com,236,105,,,,"14.604578,-61.080698",MARTINIQUE,MARTINIQUE
HÔTEL,4 étoiles,HÔTEL BEST WESTERN LES RIVES DU TER,boulevard jean monnet,56260,LARMOR-PLAGE,0297353350,direction@lesrivesduter.com,http://www.lesrivesduter.com,156,58,,,,"47.727316,-3.385821",MORBIHAN,BRETAGNE
HÔTEL,3 étoiles,HÔTEL IBIS AUTUN,3 RUE LOUIS ARAGON,71400,AUTUN,0385520000,H3232@accor.com,http://www.accorhotels.com/fr/hotel-3232-ibis-autun/index.shtml,91,46,,,,"46.953491,4.320823",SAONE-ET-LOIRE,BOURGOGNE-FRANCHE-COMTE
HÔTEL,3 étoiles,HÔTEL RESTAURANT LE MAGNY,38 RUE DU GÉNÉRAL LECLERC,10340,LES RICEYS,0325293839,lemagny@wanadoo.fr,http://www.hotel-lemagny.com,24,12,,,,"47.984391,4.360571",AUBE,GRAND EST
HÔTEL,2 étoiles,HÔTEL DES VOYAGEURS,route nationale 134,64490,URDOS,0559348805,hotel.voyageurs.urdos@wanadoo.fr,http://www.hotel-voyageurs-valleeaspe.com/fr/accueil/,30,13,,,,"43.016644,-0.603998",PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE
HÔTEL,2 étoiles,HÔTEL IBIS BUDGET BOLLÈNE,2875 AVENUE JEAN MOULIN,84500,BOLLÈNE,0892680928,h5024@accor.com,www.ibis.com,141,60,,,,"44.289679,4.75275",VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,3 étoiles,HÔTEL IBIS ANNECY CENTRE VIEILLE VILLE,12 rue de la gare,74000,ANNECY,0450454321,H0538-GM@accor.com,http://www.accorhotels.com/fr/hotel-0538-ibis-annecy-centre-vieille-ville/index.shtml,177,85,,,,"45.898282,6.122552",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,3 étoiles,HÔTEL CAMPANILE AUCH,Route de Toulouse Route Nationale 124,32000,AUCH,0562636305,auch@campanile.fr,https://www.campanile.com/fr/hotels/campanile-auch,92,46,,,,"43.652305,0.615701",GERS,OCCITANIE
RÉSIDENCE DE TOURISME,2 étoiles,RÉSIDENCE LES ARAVIS,353 route de la vallée du Bouchet,74450,LE GRAND-BORNAND,0450444545,contact@residencelesaravis.fr,www.residencelesaravis.fr,106,,,21,,"45.943313,6.432525",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,4 étoiles,OCEANIA HÔTEL DE FRANCE NANTES,24 rue Crébillon,44300,NANTES,0240735791,elehors@oceaniahotels.com,http://www.oceaniahotels.com,150,72,,,,"47.237468,-1.56467",LOIRE-ATLANTIQUE,PAYS DE LA LOIRE
HÔTEL,4 étoiles,LE MAREUIL,51 rue de Malte,75011,PARIS,0147007876,contact@hotelmareuil.com,www.hotelmareuil.com,72,35,,,,"48.866007,2.367477",PARIS,ILE-DE-FRANCE
HÔTEL,3 étoiles,HÔTEL RESTAURANT L'ÉCAILLER,65 rue du Port La Cotinière,17310,SAINT-PIERRE-D'OLÉRON,0546471031,hotelrestaurantecailler@gmail.com,http://www.ecailler-oleron.com,19,8,,,,"45.918496,-1.334326",CHARENTE-MARITIME,NOUVELLE-AQUITAINE
HÔTEL,3 étoiles,HÔTEL KYRIAD PARIS 9 MONTMARTRE,55 RUE JEAN-BAPTISTE PIGALLE,75009,PARIS,0148741094,kyriadmontmartre09@wanadoo.fr,www.kyriad.fr,69,37,,,,"48.880787,2.335441",PARIS,ILE-DE-FRANCE
HÔTEL,2 étoiles,HÔTEL LE GALET BLEU,20 rue du général BRUNCHER,17450,FOURAS,0546842262,galet-bleu-hotel@hotmail.com,www.hotel-galet-bleu-fouras.com,28,12,,,,"45.98648,-1.096101",CHARENTE-MARITIME,NOUVELLE-AQUITAINE
HÔTEL,2 étoiles,HÔTEL BEAUSÉJOUR,9 avenue georges pompiqou,15110,CHAUDES-AIGUES,0471235237,beausejour@wanadoo.fr,http://www.hotel-beausejour-chaudes-aigues.com,90,39,,,,"44.852209,3.003322",CANTAL,AUVERGNE-RHONE-ALPES
HÔTEL,1 étoile,HÔTEL PREMIÈRE CLASSE BRIVE-LA-GAILLARDE OUEST,Avenue du Général Pouyade,19100,BRIVE-LA-GAILLARDE,0555880267,BRIVE@PREMIERECLASSE.FR,https://www.premiereclasse.com/fr/hotels/premiere-classe-brive-la-gaillarde-ouest,148,59,,,,"45.145228,1.475245",CORREZE,NOUVELLE-AQUITAINE
RÉSIDENCE DE TOURISME,3 étoiles,RÉSIDENCE APPART'CITY CONFORT CANNES LE CANNET,5 RUE DE CANNES,6110,LE CANNET,0493947272,lecannet@appartcity.com,https://www.appartcity.com/fr/appart-hotel/cannes-le-cannet-a-le-cannet.html,142,,,66,,"43.574689,7.021656",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
RÉSIDENCE DE TOURISME,3 étoiles,RÉSIDHOTEL LA TOUR DE MARE,566 VIA AURELIA,83600,FRÉJUS,0494178450,tourdemare@residhotel.com,www.residhotel.com,286,,,60,,"43.458107,6.763198",VAR,PROVENCE-ALPES-COTE D'AZUR
HÔTEL,4 étoiles,CÉZANNE HÔTEL & SPA,40 boulevard d'alsace,6400,CANNES,0492594100,contact@hotel-cezanne.com,http://www.hotel-cezanne.com,67,28,,,,"43.553854,7.02638",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
VILLAGE DE VACANCES,4 étoiles,VILLAGE DE VACANCES MMV LES MÉLÈZES,Arcs 2000 Place Haute,73700,BOURG-SAINT-MAURICE,0492126212,contact@mmv.fr,http://www.mmv.fr/hotel-club-ski-arc-2000-les-melezes,435,,,,142,"45.572193,6.832079",SAVOIE,AUVERGNE-RHONE-ALPES
HÔTEL,1 étoile,HÔTEL LOU TASSOU,14 Place des ramacles,63170,AUBIÈRE,0473260047,lou-tassou@orange.fr,www..lou-tassou.com,38,19,,,,"45.749681,3.111401",PUY-DE-DOME,AUVERGNE-RHONE-ALPES
HÔTEL,3 étoiles,HÔTEL IBIS STYLES BESANÇON,22 bis rue de trey,25000,BESANÇON,0381501466,H0400-GM@ACCOR.COM,http://www.accorhotels.com/fr/hotel-0400-ibis-styles-besancon/index.shtml,276,103,,,,"47.253186,6.020641",DOUBS,BOURGOGNE-FRANCHE-COMTE
HÔTEL,2 étoiles,HÔTEL PONTET,LA BALME,24220,BEYNAC-ET-CAZENAC,0553295006,hostellerie.maleville@wanadoo.fr,http://www.hostellerie-maleville.com/,26,12,,,,"44.840618,1.142596",DORDOGNE,NOUVELLE-AQUITAINE
HÔTEL,2 étoiles,LAC HÔTEL,22 AVENUE DE BRESSE,1460,MONTRÉAL-LA-CLUSE,0474762968,lac-hotel@wanadoo.fr,http://www.lac-hotel.com,60,28,,,,"46.17175,5.573571",AIN,AUVERGNE-RHONE-ALPES
CAMPING,Aire naturelle,AIRE NATURELLE DE CAMPING LES RIVES DU LAC,ferme de rieumontagné,81320,NAGES,0563374576,vacances@lesrivesdulacc.com,www.lesrivesdulac.com,,,10,,,"43.649887,2.775375",TARN,OCCITANIE
HÔTEL,4 étoiles,CHÂTEAU LE MAS DE MONTET,le mas de montet,24600,PETIT-BERSAC,0553900871,lemasdemontet@gmail.com,http://www.lemasdemontet.fr,24,10,,,,"45.276024,0.220786",DORDOGNE,NOUVELLE-AQUITAINE
HÔTEL,2 étoiles,HÔTEL IBIS BUDGET SÈTE CENTRE,162 avenue du maréchal juin,34200,SÈTE,0467283265,h5980@accor.com,http://www.accorhotels.com/fr/hotel-5980-ibis-budget-sete-centre/index.shtml,204,83,,,,"43.406299,3.703228",HERAULT,OCCITANIE
